1160,2236,766.212
1165,2234.8,742.444
1170,2233.1,651.321
1175,2233.9,559.868
1180,2240.3,653.421
1185,2269.5,904.086
1190,2310.5,1145.07
1195,2328.7,697.074
1200,2328.7,496.706
1205,2333.8,1049.67
1210,2336,973.882
1215,2319.2,959.789
1220,2307.2,525.816
1225,2303.1,653.701
1230,2342.4,1039.76
1235,2327,484.559
1240,2304.6,874.14
1245,2296.8,1046.45
1250,2311.1,717.786
1255,2322.3,982.281
1260,2325.8,874.66
1265,2325.1,562.093
1270,2324.5,788.498
1275,2330.4,542.041
1280,2332.8,1083.15
1285,2334.6,1176.6
1290,2338.7,1217.52
1295,2280,1032.15
1300,2202.1,1041.45
1305,2144,681.604
1310,2123.6,651.667
1315,2123.6,734.991
1320,2120.1,666.268
1325,2088.9,889.868
1330,2041.9,994.713
1335,2004.9,766.913
1340,2008.5,645.796
1345,1997.4,582.575
1350,1990.3,817.566
1355,1938.3,716.293
1360,1847.7,884.389
1365,1774.6,952.999
1370,1755.3,558.031
1375,1754.8,454.925
1380,1736.6,894.49
1385,1667.2,559.726
1390,1584,480.146
1395,1531.9,403.611
1400,1521.5,812.932
1405,1521.5,610.863
1410,1512.7,804.1
1415,1465.3,531.833
1420,1386.1,484.468
1425,1313.8,598.585
1430,1281.7,363.792
1435,1274.1,613.462
1440,1253.5,585.628
